KO	WT	KO_1	KO_2	KO_3	KO_4	WT_1	WT_2	WT_3	WT_4	mean_KO	mean_WT	pvalue	qvalue	active_WT	active_KO	fold	qvalue_0_05	fold_1_5	active	final_sig	final_sig_2
3600	chr1:245748592-245748763::F1_10	chr1:245748592-245748763::F1_17	-0.477938329079782	-0.521337632090384	-0.606706926998292	-0.244906891986122	-0.203817298334902	0.00828098723963397	-0.286946358194588	-0.297486559932152	-0.462722445038645	-0.194992307305502	0.0437343875836111	0.0921492675006485	0	0	-0.267730137733143	0	0	0	0	0
3601	chr13:111864629-111864800::F2_11	chr13:111864629-111864800::F2_17	-0.554530034357875	-0.471800282361102	-0.443250494183231	-0.357987823783126	-0.376126506280823	-0.478457984163084	-0.529381968486163	-0.388413177971223	-0.456892158671333	-0.443094909225323	0.80933010578263	0.859158842696972	0	0	-0.01379724944601	0	0	0	0	0
3602	chr6:113673626-113673797::F3_11	chr6:113673626-113673797::F3_17	-0.184076428450972	-0.182714041357563	-0.238489548567943	0.00146003455312222	-0.13600397957135	0.133132822426192	0.378191154490984	0.0764453427637026	-0.150954995955839	0.112941335027382	0.0829598641906159	0.150079232970446	0	0	-0.263896330983221	0	0	0	0	0
3603	chr4:74152831-74153002::F3_11	chr4:74152831-74153002::F3_17	-0.134930785404873	-0.109671571017991	0.00245889321204428	-0.029190847699054	-0.256924614987154	-0.638686527930289	-0.278702505962552	-0.0652749455428959	-0.0678335777274684	-0.309897148605723	0.134031498993159	0.21848000070758	0	0	0.242063570878255	0	0	0	0	0
3604	chr12:33136295-33136466::F1_11	chr12:33136295-33136466::F1_17	0.0380614407337094	-0.0989997928370118	-0.0598102060055557	-0.2299565986066	0.279115064222575	-0.333968976383986	0.0328516620862024	-0.0123912520717421	-0.0876762891788645	-0.00859837553673767	0.595510914609542	0.682691843467309	0	0	-0.0790779136421268	0	0	0	0	0
3605	chr7:69942307-69942478::F3_11	chr7:69942307-69942478::F3_17	-0.0631184221981013	0.134454506684629	-0.330621168495726	0.0552720234878429	0.0310677182237326	0.0729529608518991	0.455371148580038	-0.271001745094508	-0.0510032651303388	0.0720975206402904	0.523594533900822	0.621817508495693	0	0	-0.123100785770629	0	0	0	0	0
3606	chr1:74892107-74892278::F3_11	chr1:74892107-74892278::F3_17	-0.54513791715212	-0.327845524656623	-0.458872692783724	-0.692163841039151	0.127125826018957	0.0853536601340451	-0.232328128141201	0.11840878961329	-0.506004993907905	0.0246400369062728	0.00379553712731362	0.0147156579126014	0	0	-0.530645030814178	1	0	0	0	0
3607	chr7:79941424-79941595::F1_11	chr7:79941424-79941595::F1_17	-1.49748150352213	-1.86741456159099	-1.57853585353221	-2.22765850004917	-0.751435319216175	-0.393318724122739	-0.732116628435451	-0.969962987191551	-1.79277260467362	-0.711708414741479	0.00244128515844201	0.0108780218295907	0	0	-1.08106418993214	1	1	0	0	1
3608	chr4:148231639-148231810::F3_11	chr4:148231639-148231810::F3_17	0.160822178355014	0.154526327017952	0.0449875428275274	0.109684239636043	-0.0466533334986966	-0.202256930603241	-0.232684390524818	-0.117337921249572	0.117505071959134	-0.149733143969082	0.00291428498958004	0.0121838179684852	0	1	0.267238215928216	1	0	1	0	0
3609	chr11:77801790-77801961::F3_11	chr11:77801790-77801961::F3_17	-0.0256953113969168	-0.101310254591598	-0.0544516470738342	-0.0230871530991249	-0.178393595690747	-0.00362624978461616	0.11958694202283	0.0505692618742287	-0.0511360915403685	-0.00296591039457611	0.51279825357321	0.612401786155832	0	0	-0.0481701811457924	0	0	0	0	0
3610	chr10:85437686-85437857::F2_11	chr10:85437686-85437857::F2_17	-0.0976672633507992	-0.282972997706183	-0.0514465239601452	0.0384885722561966	-0.239649310129952	0.0181205096237864	-0.219708642279277	0.0537547697653307	-0.0983995531902327	-0.096870668255028	0.988605252520694	0.992538220975568	0	0	-0.0015288849352047	0	0	0	0	0
3611	chr20:49157636-49157807::F3_11	chr20:49157636-49157807::F3_17	0.580942738305918	0.587171734510065	0.501854995274842	0.534502498165093	1.35210107191011	1.09485853027317	1.31770370394682	1.26334875459367	0.551117991563979	1.25700301518094	0.000446632164784148	0.00363592636199647	1	1	-0.705885023616961	1	1	1	1	1
3612	chr1:41616766-41616937::F2_11	chr1:41616766-41616937::F2_17	0.592028954617564	0.80231476686232	0.827963330028211	0.518956426071384	0.622625630423409	0.292817746979273	0.453387023696068	0.372997008088008	0.68531586939487	0.43545685229669	0.0535491987502292	0.107369141011655	1	1	0.24985901709818	0	0	1	0	0
3613	chr2:238027612-238027783::F3_11	chr2:238027612-238027783::F3_17	-0.096319244217708	-0.195512097530752	-0.179491248293822	-0.148473789779141	-0.812978357947875	-0.574246908957737	-0.497230532508937	-0.467328040793959	-0.154949094955356	-0.587945960052127	0.00888473682618844	0.0273134323693235	0	0	0.432996865096771	1	0	0	0	0
3614	chr14:33030899-33031070::F3_11	chr14:33030899-33031070::F3_17	0.363922967592851	0.0159191646147327	0.11444118951541	0.152645493324889	-1.05343368620549	-0.419736918512494	-1.08829804167062	-0.906137303545975	0.161732203761971	-0.866901487483645	0.00304491709234765	0.0125503932418071	0	1	1.02863369124562	1	2	1	2	2
3615	chr1:101669803-101669974::F3_11	chr1:101669803-101669974::F3_17	0.442977113447849	0.586433113004161	0.449931759354601	0.493665628127713	0.104386507685082	0.227237431365741	0.120350501431411	0.256368702580348	0.493251903483581	0.177085785765645	0.000814501316596531	0.00539631421210494	1	1	0.316166117717936	1	0	1	0	0
3616	chr5:123932517-123932688::F1_11	chr5:123932517-123932688::F1_17	-0.127775695194683	-0.128871729505319	-0.0364736533686004	-0.0397950619397164	-0.633056025999283	-0.605157616929036	-0.185780999659614	-0.0724915185765179	-0.0832290350020797	-0.374121540291113	0.134263296516598	0.218729407940185	0	0	0.290892505289033	0	0	0	0	0
3617	chr10:4111902-4112073::F3_11	chr10:4111902-4112073::F3_17	0.418432675811938	0.19531318409713	0.440609290938433	0.363423251138674	0.504502586971114	0.206089256330324	0.70348676813677	0.38209156947612	0.354444600496544	0.449042545228582	0.463873349241207	0.569910341886962	1	1	-0.094597944732038	0	0	1	0	0
3618	chr18:25502209-25502380::F3_11	chr18:25502209-25502380::F3_17	-0.0926218563953376	0.0267583327318619	-0.0656226643619276	0.000533267254489742	-0.0907447505445369	-0.256098206160855	0.064296767990474	0.182836038183769	-0.0327382301927284	-0.0249275376327872	0.941553244909962	0.959174975365158	0	0	-0.0078106925599412	0	0	0	0	0
3619	chr3:34053580-34053751::F1_11	chr3:34053580-34053751::F1_17	-0.051903981068422	-0.0508917066987408	0.0144305924549775	-0.139447153410521	0.0749706043269568	0.158852732485957	-0.0772806688552046	0.12697816965303	-0.0569530621806766	0.0708802094026848	0.0915018432596762	0.162254306540314	0	0	-0.127833271583361	0	0	0	0	0
3620	chr6:1641825-1641996::F3_11	chr6:1641825-1641996::F3_17	0.166814876129167	0.0749038697743671	0.207138604796714	0.20032120213886	-0.196572381490509	-0.0769177051235775	0.0427933610983407	-0.0576138110709759	0.162294638209777	-0.0720776341466804	0.00971911158734737	0.0291836168377245	0	1	0.234372272356457	1	0	1	0	0
3621	chr22:28309106-28309277::F1_11	chr22:28309106-28309277::F1_17	-0.081685274789225	0.0489256798749487	-0.0187721868876166	0.0643970887050075	0.486858524836732	0.784453966088885	0.372744690308179	0.322691075771815	0.00321632672577865	0.491687064251403	0.0136258929727414	0.0376185767203681	1	0	-0.488470737525624	1	0	1	0	0
3622	chr12:48246249-48246420::F3_11	chr12:48246249-48246420::F3_17	-0.0428376456745875	-0.025498186503501	0.215383739630239	0.154045651533048	0.041475151839739	0.113969699468615	-0.2532575783227	0.125245476920464	0.0752733897462996	0.0068581874765295	0.557733825670877	0.650533235320317	0	0	0.0684152022697701	0	0	0	0	0
3623	chr18:25658885-25659056::F2_11	chr18:25658885-25659056::F2_17	-0.0137945436531541	0.0341805686118699	0.242008169768974	-0.0569812939134708	0.0359313355631926	0.00526025656348699	0.100290587059962	-0.492624911104274	0.0513532252035547	-0.0877856829794081	0.406890453187286	0.514708543197952	0	0	0.139138908182963	0	0	0	0	0
3624	chr4:122612090-122612261::F3_11	chr4:122612090-122612261::F3_17	0.1298088678161	0.00286212737995035	0.0110845110531416	0.0661346424946464	0.185518964181785	-0.116114906517644	0.0577510664298565	-0.10247144593524	0.0524725371859596	0.00617091953968938	0.582166207891451	0.672112037058294	0	0	0.0463016176462702	0	0	0	0	0
3625	chr1:74891993-74892164::F2_11	chr1:74891993-74892164::F2_17	0.598495955163147	0.722875149015234	0.671090410768601	0.780715561252717	0.274420250293234	-0.133952763049659	-0.380163303055244	-0.211727191808883	0.693294269049925	-0.112855751905138	0.00762815337070272	0.0246086621232664	0	1	0.806150020955063	1	2	1	2	2
3626	chr20:49530618-49530789::F2_11	chr20:49530618-49530789::F2_17	-0.711163558656562	-0.699639066866902	-1.01930531003727	-0.684549341278632	-0.204371474210701	0.106140660766754	-0.219291990998025	-0.267514623014493	-0.778664319209841	-0.146259356864116	0.00168453098404843	0.00847916230592646	0	0	-0.632404962345725	1	1	0	0	1
3627	chr20:57024980-57025151::F3_11	chr20:57024980-57025151::F3_17	-0.803949761703684	-0.60419988558923	-0.599535352515589	-0.778105912998856	0.00170473474151761	-0.140474662427987	-0.189151101405026	-0.251558739105381	-0.69644772820184	-0.144869942049219	0.000371611957992413	0.00323383948397159	0	0	-0.551577786152621	1	0	0	0	0
3628	chr3:82149507-82149678::F1_11	chr3:82149507-82149678::F1_17	-0.183258982280128	0.115117343578565	-0.0103571053167627	-0.00414679337687689	-0.337738733504371	-0.315714820554985	-0.304800752361234	-0.139744406208693	-0.0206613843488006	-0.274499678157321	0.0180199207904197	0.046685301086519	0	0	0.25383829380852	1	0	0	0	0
3629	chr11:77801676-77801847::F2_11	chr11:77801676-77801847::F2_17	-0.337190983907348	-0.368113633371769	-0.510028908948552	-0.338574171373799	-0.213879391716853	-0.274247582323282	-0.16094853394563	-0.322678684236972	-0.388476924400367	-0.242938548055684	0.0370554440060929	0.0811885655571538	0	0	-0.145538376344683	0	0	0	0	0
3630	chr9:12973065-12973236::F2_11	chr9:12973065-12973236::F2_17	-0.0396204494208423	-0.0114260730456481	-0.0310737997885101	-0.1007344259868	-0.165125931295443	-0.86561180311818	-0.682794399239791	-0.315402665056348	-0.0457136870604501	-0.50723369967744	0.0636767383396071	0.122456962681503	0	0	0.46152001261699	0	0	0	0	0
3631	chr8:134807070-134807241::F3_11	chr8:134807070-134807241::F3_17	-0.39156018252264	-0.166877935077337	-0.312641382624226	-0.116216098450403	0.816904290708949	0.0863278759573687	0.618606526180193	0.219054156134253	-0.246823899668652	0.435223212245191	0.0215794516620788	0.0536298637546381	1	0	-0.682047111913843	0	1	1	0	0
3632	chr6:53902347-53902518::F2_11	chr6:53902347-53902518::F2_17	-0.774105298037677	-0.753440896123509	-0.725565759068506	-0.635022472521354	-0.563970049657553	-1.0562605288411	-0.651990914498944	-0.988777732169284	-0.722033606437761	-0.81524980629172	0.506197189736451	0.607786937157607	0	0	0.0932161998539589	0	0	0	0	0
3633	chr6:39745147-39745318::F2_11	chr6:39745147-39745318::F2_17	-0.587351563811476	-0.269324261585166	-0.34132157052075	-0.247910411338142	-0.989386463498018	-0.742722051488446	-1.18046775481938	-1.03165203747761	-0.361476951813884	-0.986057076820863	0.00212377153401511	0.0099252353172154	0	0	0.624580125006979	1	2	0	0	2
3634	chr4:186070611-186070782::F2_11	chr4:186070611-186070782::F2_17	-0.273853207371938	-0.257980024222787	-0.815476322800375	-0.796740827139638	-0.0255528666071979	-0.0472260419085118	-0.025194499204739	-0.110359758103534	-0.536012595383685	-0.0520832914559957	0.0520057206280874	0.105109487050288	0	0	-0.483929303927689	0	0	0	0	0
3635	chr3:34053695-34053866::F2_11	chr3:34053695-34053866::F2_17	-0.0331825079172034	-0.338088743025919	-0.0538079949078125	-0.0817883244906652	-0.00606926800410116	0.0309708834896052	0.462947040778943	0.139993486507651	-0.1267168925854	0.156960535693025	0.0754067634194163	0.139366960887017	0	0	-0.283677428278425	0	0	0	0	0
3636	chr5:38695612-38695783::F1_11	chr5:38695612-38695783::F1_17	-0.244932328814729	-0.164320108630055	-0.194345068859272	-0.137983122114628	-0.755168677131773	-0.470108010689304	-1.0423146747016	-0.315684045535334	-0.185395157104671	-0.645818852014503	0.0626218909025288	0.120804982032953	0	0	0.460423694909832	0	0	0	0	0
3637	chr2:96917548-96917719::F2_11	chr2:96917548-96917719::F2_17	0.0359591176145413	0.0139291314705815	0.0692516068440644	0.0301450922223632	0.291952379446323	0.349441373050347	0.387273645972	0.360104293797121	0.0373212370378876	0.347192923066448	5.49335441631149e-05	0.0010099040966676	1	0	-0.30987168602856	1	0	1	0	0
3638	chr16:89545152-89545323::F1_11	chr16:89545152-89545323::F1_17	-0.158257110121261	-0.175993622747907	-0.311929100408149	-0.375225714707123	-0.231404399534914	-0.0181451154116424	0.104941376445961	0.042285845140259	-0.25535138699611	-0.0255805733400841	0.0472844760767566	0.0976286393373569	0	0	-0.229770813656026	0	0	0	0	0
3639	chr9:101837704-101837875::F2_11	chr9:101837704-101837875::F2_17	0.478347968034673	0.426199324031436	0.172867991578828	0.38025014586317	0.190075177246458	0.390326707939168	-0.189151101405026	0.145964936313408	0.364416357377027	0.134303930023502	0.159056208313952	0.249951901658381	0	1	0.230112427353525	0	0	1	0	0
3640	chr1:41616651-41616822::F1_11	chr1:41616651-41616822::F1_17	-0.271794849315389	-0.489443232750547	-0.397625169722011	-0.428053308748012	-0.0860315796709377	-0.136777501840535	-0.0693192805758799	0.15655090351997	-0.39672914013399	-0.0338943646418456	0.00504616708022026	0.0180867137697759	0	0	-0.362834775492144	1	0	0	0	0
3641	chr10:3542555-3542726::F1_11	chr10:3542555-3542726::F1_17	-0.108179484425695	0.0778106731918506	0.162900592710528	-0.111495357255063	0.216848725133563	-0.032309762416851	0.542971972417475	0.151137132468017	0.00525910605540515	0.219662016900551	0.184325649093796	0.278773087379122	1	0	-0.214402910845146	0	0	1	0	0
3642	chr14:33062688-33062859::F3_11	chr14:33062688-33062859::F3_17	-0.0310953368869861	-0.0153489640386411	-0.0643013353904944	-0.160710053121796	-0.241077640682269	0.0759296719371615	0.00901640165980946	-0.137704571495965	-0.0678639223594794	-0.0734590346453158	0.946498415941589	0.962446740898847	0	0	0.0055951122858364	0	0	0	0	0
3643	chr11:13628333-13628504::F2_11	chr11:13628333-13628504::F2_17	-0.135427542806108	-0.318888504627479	-0.338998300145399	-0.243555885812694	-1.47813109383261	-1.47043811898971	-1.53943464980273	-1.87727031880865	-0.25921755834792	-1.59131854535842	0.000155441861592474	0.00184404533239619	0	0	1.3321009870105	1	2	0	0	2
3644	chr2:145214490-145214661::F3_11	chr2:145214490-145214661::F3_17	-0.110444110982255	-0.283152108487866	-0.050728025720234	0.00776795132556311	0.0984472305405592	0.372244623001398	-0.369766019608707	-0.0797244952548562	-0.109139073466198	0.00530033466959851	0.533530373148775	0.630649485144134	0	0	-0.114439408135797	0	0	0	0	0
3645	chr4:17273756-17273927::F1_11	chr4:17273756-17273927::F1_17	-0.266356481910509	-0.205393991640833	-0.0347527938134947	0.0891307550447348	-0.707301305884308	-0.177556788063459	-0.909949523886735	-0.431455304021581	-0.104343128080025	-0.556565730464021	0.059048243530755	0.115679551193632	0	0	0.452222602383996	0	0	0	0	0
3646	chr1:6732815-6732986::F3_11	chr1:6732815-6732986::F3_17	0.282673102708813	0.298245100393853	0.571045023872776	0.360575734198501	0.119792028098992	0.0898023627915411	0.422328835144449	0.206718727543866	0.378134740293486	0.209660488394712	0.14471409165716	0.232010579520806	1	1	0.168474251898774	0	0	1	0	0
3647	chr18:25502095-25502266::F2_11	chr18:25502095-25502266::F2_17	0.0882753699402457	-0.325528021491149	0.244030516022454	0.366530063091037	0.0806495646992057	-0.247809997171699	-0.000894094722165805	0.0737211532423051	0.0933269818906469	-0.0235833434880885	0.524078646707913	0.622259334157898	0	0	0.116910325378735	0	0	0	0	0
3648	chr4:74152602-74152773::F1_11	chr4:74152602-74152773::F1_17	-0.912981957553794	-0.551258417899994	-0.723429245621954	-0.662694753686706	-0.132928338548252	-0.360493680801957	-0.244664069498804	-0.530620141992225	-0.712591093690612	-0.31717655771031	0.0135153101765122	0.0374623075886149	0	0	-0.395414535980302	1	0	0	0	0
3649	chr3:135789804-135789975::F1_11	chr3:135789804-135789975::F1_17	0.107184095047246	-0.0468001612044839	0.282071513667576	-0.00784012934639291	-0.692663116372426	-0.996915534157532	-0.836731998947697	-0.929285152078933	0.0836538295409863	-0.863898950389147	7.96687006777801e-05	0.00126017272411121	0	0	0.947552779930133	1	2	0	0	2
3650	chr6:39745032-39745203::F1_11	chr6:39745032-39745203::F1_17	-0.156247331440475	0.0254949127369734	-0.0673913670726696	-0.21423508541343	-0.527086795747084	-0.15967318184347	-0.282470726727774	-0.127641165400335	-0.1030947177974	-0.274217967429666	0.165539538209675	0.258167279814639	0	0	0.171123249632266	0	0	0	0	0
3651	chr16:51046417-51046588::F2_11	chr16:51046417-51046588::F2_17	0.263827008496277	0.256815473199374	0.229729823349555	0.33298050038128	0.108062790981456	-0.000234995059951907	0.0465329262570413	0.207872015458123	0.270838201356622	0.0905581844091671	0.0196269522451174	0.0497120615259543	0	1	0.180280016947455	1	0	1	0	0
3652	chr14:45535168-45535339::F2_11	chr14:45535168-45535339::F2_17	-0.227469329983642	-0.0903367431373382	-0.00275875470726029	-0.123805513070373	0.508943307990564	0.38185004155325	0.293106883810236	0.522463477460584	-0.111092585224653	0.426590927703658	0.000327482492839595	0.00303536360641975	1	0	-0.537683512928311	1	0	1	0	0
3653	chr12:46849754-46849925::F3_11	chr12:46849754-46849925::F3_17	-0.213658568187043	-0.0338875918746005	-0.591620454901938	-0.0826116065859462	0.114124724334201	-0.266758206302017	-0.208901730537936	-0.137983122114628	-0.230444555387382	-0.124879583655095	0.51594837786731	0.614973249016596	0	0	-0.105564971732287	0	0	0	0	0
3654	chr22:28309335-28309506::F3_11	chr22:28309335-28309506::F3_17	-0.0620297920719089	-0.217158545466354	0.00970271994835283	0.0135782027633294	0.225068052135423	-0.144785136073864	0.193534801868541	-0.081759615853783	-0.0639768537066452	0.0480145255190792	0.35168141284766	0.459311974624843	0	0	-0.111991379225724	0	0	0	0	0
3655	chr8:30032324-30032495::F2_11	chr8:30032324-30032495::F2_17	-0.0352762381144229	0.0409431143074275	0.0321294533263283	-0.0514999611082091	-0.185026198039835	-0.188587022706243	-0.321741622064356	-0.387684558284888	-0.00342590789721905	-0.270759850273831	0.00737344739760613	0.0240242840091017	0	0	0.267333942376612	1	0	0	0	0
