KO	fold	active	final_sig
chr6:21460108-21460279::F3_10	-0.621740001	0	0
chr2:84620694-84620865::F2_10	-2.152943471	1	1
chr2:72070451-72070622::F1_10	-1.033756699	0	0
chr7:47521725-47521896::F1_10	0.321853582	0	0
chr9:101837589-101837760::F1_10	-0.025605226	0	0
chr2:8749815-8749986::F3_10	-0.253844259	1	0
chr7:68802273-68802444::F3_10	0.423310004	0	0
chr6:6972700-6972871::F1_10	0.295984692	0	0
chr20:57024751-57024922::F1_10	-0.256463229	0	0
chr21:39008862-39009033::F2_10	-0.769266129	1	1
chr10:4111673-4111844::F1_10	-1.160071821	0	0
chr2:47925916-47926087::F2_10	-0.020986464	1	0
chr10:35047312-35047483::F1_10	-0.035389771	0	0
chr2:30503529-30503700::F1_10	-0.011817776	0	0
chr15:96808404-96808575::F3_10	-0.489798804	1	0
chr4:148231410-148231581::F1_10	-0.049989428	0	0
chr3:135789919-135790090::F2_10	-0.738898998	1	1
chr6:1884797-1884968::F3_10	0.510852675	0	0
chr7:93870890-93871061::F2_10	-0.018378343	0	0
chr7:68802159-68802330::F2_10	-0.96474213	1	1
chr14:59536478-59536649::F3_10	-0.52494125	0	0
chr20:49039786-49039957::F2_10	0.729422175	1	2
chr7:133380991-133381162::F2_10	-0.130582311	0	0
chr12:124515336-124515507::F3_10	0.001847639	0	0
chr21:40297902-40298073::F1_10	0.233160671	1	0
chr9:78979950-78980121::F1_10	-0.565513021	0	0
chr12:33136410-33136581::F2_10	0.762768761	1	2
chr4:32027791-32027962::F2_10	1.60772282	1	2
chr8:30032209-30032380::F1_10	-0.306304666	1	0
chr4:77586893-77587064::F1_10	-0.856876735	1	1
chr12:33136524-33136695::F3_10	-0.119664216	0	0
chr7:79941653-79941824::F3_10	-0.17469315	0	0
chr8:141948347-141948518::F3_10	-0.020283757	0	0
chr15:96666221-96666392::F1_10	-0.08865748	0	0
chr1:147221306-147221477::F3_10	-1.427179451	0	0
chr9:11136165-11136336::F3_10	-0.26925032	1	0
chr4:90629925-90630096::F1_10	0.154441375	1	0
chr12:48246135-48246306::F2_10	-0.064720309	1	0
chr3:4872997-4873168::F2_10	-1.17913134	1	1
chr7:93871004-93871175::F3_10	0.259419672	1	0
chr20:49157522-49157693::F2_10	-0.330910107	1	0
chr11:20009212-20009383::F3_10	-0.824596951	1	1
chr18:25658999-25659170::F3_10	0.379554434	0	0
chr3:34053809-34053980::F3_10	0.904290559	0	0
chr20:57024866-57025037::F2_10	-0.278419191	0	0
chr4:186070725-186070896::F3_10	0.661834023	0	0
chr1:19734286-19734457::F2_10	-0.28636004	0	0
chr2:96917433-96917604::F1_10	-0.431123112	0	0
chr12:124515222-124515393::F2_10	0.168863576	0	0
chr14:33030670-33030841::F1_10	0.147669658	1	0
chr2:8749701-8749872::F2_10	-0.046185779	1	0
chr9:78980065-78980236::F2_10	-0.31726266	1	0
chr1:245748821-245748992::F3_10	0.307424932	1	0
chr7:79917760-79917931::F1_10	0.033058042	0	0
chr12:124515107-124515278::F1_10	0.932895257	0	0
chr18:25658770-25658941::F1_10	0.245074913	0	0
chr15:30133105-30133276::F1_10	-0.098262224	0	0
chr4:148344460-148344631::F2_10	-0.005445681	1	0
chr15:96808290-96808461::F2_10	-0.70701961	1	0
chr4:38062479-38062650::F2_10	-1.218545183	1	1
chr10:35047541-35047712::F3_10	0.19493552	0	0
chr1:120557270-120557441::F2_10	0.156341871	0	0
chr3:82149736-82149907::F3_10	0.098193181	1	0
chr20:49039671-49039842::F1_10	0.329905178	1	0
chr4:77723926-77724097::F3_10	-0.024861092	0	0
chr8:30032438-30032609::F3_10	-0.014912226	0	0
chr2:96917662-96917833::F3_10	-0.605450902	1	1
chr12:48246020-48246191::F1_10	0.53439232	0	0
chr16:24680782-24680953::F1_10	-0.127715381	0	0
chr15:96666450-96666621::F3_10	-0.665447208	0	0
chr5:123932632-123932803::F2_10	0.129096035	1	0
chr6:113846281-113846452::F1_10	0.228649382	0	0
chr16:51046302-51046473::F1_10	0.142972454	0	0
chr15:30133334-30133505::F3_10	-0.398461719	0	0
chr3:4872882-4873053::F1_10	-0.348449129	0	0
chr2:145214261-145214432::F1_10	-0.00511703	0	0
chr3:141549599-141549770::F3_10	0.092822042	0	0
chr2:47925801-47925972::F1_10	-0.278860581	1	0
chr7:94682329-94682500::F3_10	0.134504726	0	0
chr11:85885320-85885491::F3_10	-0.359348392	0	0
chr2:145214376-145214547::F2_10	0.171862068	0	0
chr15:96808175-96808346::F1_10	0.554909962	0	0
chr11:85885206-85885377::F2_10	0.148929499	1	0
chr1:243368246-243368417::F1_10	-0.458332895	0	0
chr9:137494462-137494633::F1_10	0.2213887	0	0
chr4:74152717-74152888::F2_10	-0.462877536	0	0
chr18:19791543-19791714::F1_10	-1.238753728	0	0
chr9:11135936-11136107::F1_10	0.338983134	0	0
chr7:79941539-79941710::F2_10	-0.856230588	0	0
chr3:111454325-111454496::F2_10	-0.338215721	0	0
chr1:245748707-245748878::F2_10	0.347755898	0	0
chr20:49039900-49040071::F3_10	0.064236527	1	0
chr16:24681011-24681182::F3_10	0.436815219	0	0
chr6:1884568-1884739::F1_10	0.232320301	0	0
chr13:111864514-111864685::F1_10	0.47076579	0	0
chr18:10040775-10040946::F2_10	0.186410627	1	0
chr3:133207990-133208161::F3_10	0.27809375	0	0
chr2:84620808-84620979::F3_10	-0.124290505	0	0
chr20:1396807-1396978::F3_10	-0.32793042	1	0
chr6:1641711-1641882::F2_10	-0.33512156	0	0
chr4:148231525-148231696::F2_10	0.374046491	0	0
chr22:31998452-31998623::F3_10	-0.713870756	0	0
chr10:18571039-18571210::F1_10	-0.109642841	0	0
chr4:32027676-32027847::F1_10	-0.607194555	0	0
chr6:53902232-53902403::F1_10	-0.30815993	1	0
chr15:96666336-96666507::F2_10	0.418365786	1	0
chr7:79917875-79918046::F2_10	0.04903852	0	0
chr7:47106937-47107108::F2_10	-0.82126125	1	1
chr8:134806841-134807012::F1_10	-0.128241525	0	0
chr22:31998223-31998394::F1_10	0.797641599	1	2
chr12:51013234-51013405::F3_10	0.656606159	1	2
chr5:123708144-123708315::F1_10	0.346911036	0	0
chr2:5593851-5594022::F3_10	1.478211351	1	2
chr4:77723812-77723983::F2_10	-0.22010018	1	0
chr1:74891878-74892049::F1_10	0.21741653	0	0
chr4:122611861-122612032::F1_10	0.472439801	1	0
chr8:41676296-41676467::F2_10	-0.757614731	1	1
chr16:10695761-10695932::F2_10	-1.058334844	1	1
chr6:1641596-1641767::F1_10	-0.038066742	0	0
chr4:53792045-53792216::F3_10	0.095297747	0	0
chr2:30503644-30503815::F2_10	0.36033085	1	0
chr13:82576764-82576935::F1_10	-0.470788217	0	0
chr3:133207876-133208047::F2_10	-0.147185202	1	0
chr1:243368475-243368646::F3_10	0.070492863	0	0
chr11:85885091-85885262::F1_10	-0.118879912	0	0
chr2:131834375-131834546::F1_10	-0.130635444	0	0
chr2:84620579-84620750::F1_10	-0.633743986	0	0
chr1:147206642-147206813::F2_10	-1.011262001	0	0
chr4:79390168-79390339::F3_10	-0.300900932	1	0
chr7:68802044-68802215::F1_10	-0.289918325	1	0
chr3:69841112-69841283::F2_10	-0.528433548	0	0
chr7:47106822-47106993::F1_10	-0.161863334	0	0
chr4:23949589-23949760::F2_10	-0.688334519	1	1
chr11:77801561-77801732::F1_10	0.715906284	0	0
chr6:91463544-91463715::F1_10	-1.730053231	0	0
chr4:79389939-79390110::F1_10	0.054679502	0	0
chr4:186070496-186070667::F1_10	-0.021649444	0	0
chr22:31998338-31998509::F2_10	-0.578283678	1	0
chr15:99232807-99232978::F1_10	0.141594573	0	0
chr2:47926030-47926201::F3_10	0.046581254	0	0
chr11:16955358-16955529::F1_10	-0.10987369	1	0
chr8:134806956-134807127::F2_10	0.527092056	0	0
chr7:93870775-93870946::F1_10	-0.009918835	0	0
chr1:147221077-147221248::F1_10	-0.007627442	0	0
chr7:94682215-94682386::F2_10	0.115963496	1	0
chr10:3542670-3542841::F2_10	-0.222587624	1	0
chr3:4873111-4873282::F3_10	0.352883331	1	0
chr6:113846510-113846681::F3_10	0.490684958	1	0
chr7:47521840-47522011::F2_10	-1.084622113	1	1
chr1:147206527-147206698::F1_10	-0.290922517	0	0
chr6:118857661-118857832::F1_10	1.658841684	1	2
chr10:35047427-35047598::F2_10	-0.208907437	0	0
chr4:24009824-24009995::F3_10	0.017631436	1	0
chr14:33030785-33030956::F2_10	0.573812142	1	0
chr1:243368361-243368532::F2_10	0.374079132	0	0
chr3:133207761-133207932::F1_10	0.585757301	0	0
chr11:13628447-13628618::F3_10	0.496402056	0	0
chr2:8749586-8749757::F1_10	-0.142442389	0	0
chr4:32027905-32028076::F3_10	0.380218411	0	0
chr20:49530503-49530674::F1_10	0.240981636	1	0
chr9:11136051-11136222::F2_10	0.141028728	0	0
chr8:141948233-141948404::F2_10	-0.31401632	0	0
chr16:24680897-24681068::F2_10	0.185843079	1	0
chr18:25501980-25502151::F1_10	-0.654071053	1	1
chr7:47107051-47107222::F3_10	-0.003949703	1	0
chr13:39443182-39443353::F3_10	-0.07923261	0	0
chr16:10695875-10696046::F3_10	0.075889078	0	0
chr4:174412266-174412437::F1_10	-0.199478829	0	0
chr1:101669574-101669745::F1_10	-0.008499095	0	0
chr7:94682100-94682271::F1_10	0.756774379	1	2
chr5:140367805-140367976::F3_10	-0.39980107	0	0
chr4:38062593-38062764::F3_10	0.221142809	0	0
chr13:82576993-82577164::F3_10	-0.105898034	0	0
chr10:4111788-4111959::F2_10	-0.102064845	1	0
chr7:133380876-133381047::F1_10	0.040094453	0	0
chr6:1884683-1884854::F2_10	-3.182255242	1	1
chr1:147221192-147221363::F2_10	-0.116895277	0	0
chr13:39332360-39332531::F1_10	-0.111704867	0	0
chr5:140367691-140367862::F2_10	0.152704851	1	0
chr13:39443068-39443239::F2_10	0.066284826	0	0
chr4:23949474-23949645::F1_10	-1.282088204	1	1
chr4:174412381-174412552::F2_10	0.026574839	0	0
chr11:20009098-20009269::F2_10	-2.660761199	1	1
chr9:71888266-71888437::F3_10	-0.375351831	1	0
chr3:82149622-82149793::F2_10	-2.401446279	1	1
chr21:40298131-40298302::F3_10	-0.110022281	0	0
chr14:33062574-33062745::F2_10	-0.809046998	0	0
chr15:30133220-30133391::F2_10	-0.816082811	1	1
chr16:10695646-10695817::F1_10	1.550787303	1	2
chr14:45535282-45535453::F3_10	-0.007349289	0	0
chr7:46552396-46552567::F1_10	0.35957109	0	0
chr13:39442953-39443124::F1_10	-0.215735309	1	0
chr15:99232922-99233093::F2_10	-0.051440439	0	0
chr21:39008976-39009147::F3_10	-0.336400427	0	0
chr8:41676410-41676581::F3_10	0.562844476	1	0
chr20:1396578-1396749::F1_10	1.777463506	0	0
chr9:137494691-137494862::F3_10	-0.286321922	0	0
chr11:20008983-20009154::F1_10	0.73344292	1	2
chr22:28309221-28309392::F2_10	-0.777107815	1	1
chr11:16955473-16955644::F2_10	0.100318649	1	0
chr9:78980179-78980350::F3_10	0.143219712	0	0
chr18:10040660-10040831::F1_10	-1.3639274	1	1
chr5:38695727-38695898::F2_10	-0.201434838	1	0
chr9:137494577-137494748::F2_10	-0.707756167	1	1
chr12:46849640-46849811::F2_10	1.247952611	1	2
chr6:91463773-91463944::F3_10	-0.103351014	0	0
chr10:3542784-3542955::F3_10	0.317565157	1	0
chr11:13628218-13628389::F1_10	-0.14860962	0	0
chr21:40298017-40298188::F2_10	0.673075654	1	2
chr4:24009710-24009881::F2_10	-0.595224387	1	1
chr16:89545267-89545438::F2_10	0.734483911	0	0
chr14:33062459-33062630::F1_10	0.287940146	0	0
chr2:72070680-72070851::F3_10	-0.642798619	1	1
chr6:6972815-6972986::F2_10	0.019885252	0	0
chr4:77587008-77587179::F2_10	0.043816088	0	0
chr9:71888152-71888323::F2_10	-0.179455095	1	0
chr2:5593622-5593793::F1_10	-0.051479127	0	0
chr2:72070566-72070737::F2_10	-0.25212943	1	0
chr12:51013120-51013291::F2_10	-3.578434622	1	1
chr18:22819941-22820112::F3_10	-0.176713123	0	0
chr6:21459879-21460050::F1_10	-0.020662736	0	0
chr4:77723697-77723868::F1_10	0.159585141	0	0
chr2:30503758-30503929::F3_10	0.32006672	1	0
chr6:113673397-113673568::F1_10	0.406627413	1	0
chr4:53791931-53792102::F2_10	-0.227526615	0	0
chr10:18571154-18571325::F2_10	0.074923875	0	0
chr4:90630040-90630211::F2_10	0.064445986	1	0
chr14:45535053-45535224::F1_10	-0.120672417	0	0
chr13:39332589-39332760::F3_10	0.156263342	0	0
chr4:148344345-148344516::F1_10	0.721285964	1	2
chr4:90630154-90630325::F3_10	-0.673166042	0	0
chr14:59536364-59536535::F2_10	0.346266537	1	0
chr5:123932746-123932917::F3_10	-0.210950411	1	0
chr10:85437800-85437971::F3_10	0.802909848	1	2
chr5:123708259-123708430::F2_10	0.037559153	0	0
chr4:24009595-24009766::F1_10	0.50870335	1	0
chr9:12972950-12973121::F1_10	-0.121817747	0	0
chr6:6972929-6973100::F3_10	0.108693954	1	0
chr3:111454210-111454381::F1_10	-0.015172758	0	0
chr9:101837818-101837989::F3_10	-0.57034889	0	0
chr7:46552511-46552682::F2_10	0.110061636	0	0
chr2:131834490-131834661::F2_10	0.276544507	0	0
chr4:53791816-53791987::F1_10	-0.048459525	0	0
chr15:99233036-99233207::F3_10	0.666376126	1	2
chr12:46849525-46849696::F1_10	-0.260697636	0	0
chr3:69841226-69841397::F3_10	-0.158565779	0	0
chr1:120557384-120557555::F3_10	0.810351638	1	2
chr6:113673512-113673683::F2_10	0.711106568	1	2
chr6:91463659-91463830::F2_10	0.098071444	1	0
chr18:19791658-19791829::F2_10	-0.961217221	0	0
chr3:69840997-69841168::F1_10	1.644111022	0	0
chr6:39745261-39745432::F3_10	0.521524372	0	0
chr7:47521954-47522125::F3_10	0.101575909	0	0
chr9:71888037-71888208::F1_10	0.225609314	0	0
chr4:17273871-17274042::F2_10	0.445347304	0	0
chr7:46552625-46552796::F3_10	0.075091842	1	0
chr1:101669689-101669860::F2_10	-0.12512957	0	0
chr2:131834604-131834775::F3_10	-0.59131221	1	1
chr2:5593737-5593908::F2_10	-0.331145732	0	0
chr4:38062364-38062535::F1_10	0.332995077	0	0
chr18:22819712-22819883::F1_10	-0.027370416	0	0
chr10:85437571-85437742::F1_10	-0.165918686	0	0
chr5:38695841-38696012::F3_10	-0.172951868	1	0
chr1:41616880-41617051::F3_10	1.576711772	1	2
chr20:49157407-49157578::F1_10	0.735925358	1	2
chr21:39008747-39008918::F1_10	0.735238155	0	0
chr1:19734400-19734571::F3_10	0.32981443	1	0
chr11:16955587-16955758::F3_10	-0.038180237	1	0
chr1:245748592-245748763::F1_10	-0.262289183	0	0
chr13:111864629-111864800::F2_11	-0.011689996	0	0
chr6:113673626-113673797::F3_11	-0.264573411	0	0
chr4:74152831-74153002::F3_11	0.238806818	0	0
chr12:33136295-33136466::F1_11	-0.081900328	0	0
chr7:69942307-69942478::F3_11	-0.121801282	0	0
chr1:74892107-74892278::F3_11	-0.533208593	0	0
chr7:79941424-79941595::F1_11	-1.083358205	0	0
chr4:148231639-148231810::F3_11	0.266898329	1	0
chr11:77801790-77801961::F3_11	-0.050294432	0	0
chr10:85437686-85437857::F2_11	-3.08E-05	0	0
chr20:49157636-49157807::F3_11	-0.708257474	1	1
chr1:41616766-41616937::F2_11	0.24970751	1	0
chr2:238027612-238027783::F3_11	0.429689143	0	0
chr14:33030899-33031070::F3_11	1.031932087	1	2
chr1:101669803-101669974::F3_11	0.315081808	1	0
chr5:123932517-123932688::F1_11	0.284365544	0	0
chr10:4111902-4112073::F3_11	-0.095086769	1	0
chr18:25502209-25502380::F3_11	-0.012616107	0	0
chr3:34053580-34053751::F1_11	-0.128250628	0	0
chr6:1641825-1641996::F3_11	0.234196112	1	0
chr22:28309106-28309277::F1_11	-0.48331575	1	0
chr12:48246249-48246420::F3_11	0.072295789	0	0
chr18:25658885-25659056::F2_11	0.145307082	0	0
chr4:122612090-122612261::F3_11	0.047807114	0	0
chr1:74891993-74892164::F2_11	0.81380942	1	2
chr20:49530618-49530789::F2_11	-0.630814982	0	0
chr20:57024980-57025151::F3_11	-0.549885063	0	0
chr3:82149507-82149678::F1_11	0.252319047	0	0
chr11:77801676-77801847::F2_11	-0.145429297	0	0
chr9:12973065-12973236::F2_11	0.459558428	0	0
chr8:134807070-134807241::F3_11	-0.67828322	1	0
chr6:53902347-53902518::F2_11	0.096838349	0	0
chr6:39745147-39745318::F2_11	0.630953224	0	0
chr4:186070611-186070782::F2_11	-0.492037593	0	0
chr3:34053695-34053866::F2_11	-0.285574837	0	0
chr5:38695612-38695783::F1_11	0.459627497	0	0
chr2:96917548-96917719::F2_11	-0.31073284	1	0
chr16:89545152-89545323::F1_11	-0.236047867	0	0
chr9:101837704-101837875::F2_11	0.231859461	1	0
chr1:41616651-41616822::F1_11	-0.367347785	0	0
chr10:3542555-3542726::F1_11	-0.217331475	1	0
chr14:33062688-33062859::F3_11	0.003986859	0	0
chr11:13628333-13628504::F2_11	1.337975329	0	0
chr2:145214490-145214661::F3_11	-0.105681432	0	0
chr4:17273756-17273927::F1_11	0.458769238	0	0
chr1:6732815-6732986::F3_11	0.168150689	1	0
chr18:25502095-25502266::F2_11	0.122012616	0	0
chr4:74152602-74152773::F1_11	-0.391259194	0	0
chr3:135789804-135789975::F1_11	0.950079907	0	0
chr6:39745032-39745203::F1_11	0.166557289	0	0
chr16:51046417-51046588::F2_11	0.179439931	1	0
chr14:45535168-45535339::F2_11	-0.53753	1	0
chr12:46849754-46849925::F3_11	-0.105411213	0	0
chr22:28309335-28309506::F3_11	-0.108684933	0	0
chr8:30032324-30032495::F2_11	0.270035864	0	0
chr3:141549485-141549656::F2_11	-0.89572561	0	0
chr4:148344574-148344745::F3_11	0.491656877	0	0
chr2:84620694-84620865::F2_11	-0.809105557	1	1
chr2:72070451-72070622::F1_11	-0.040019503	0	0
chr7:47521725-47521896::F1_11	-0.153008855	0	0
chr9:101837589-101837760::F1_11	0.082231213	0	0
chr3:111454439-111454610::F3_11	-0.180615558	0	0
chr2:8749815-8749986::F3_11	-0.395516904	1	0
chr7:68802273-68802444::F3_11	1.278806542	1	2
chr6:6972700-6972871::F1_11	0.065430019	0	0
chr20:57024751-57024922::F1_11	1.253992081	1	2
chr21:39008862-39009033::F2_11	-0.804016347	1	1
chr10:4111673-4111844::F1_11	0.085981032	1	0
chr2:47925916-47926087::F2_11	-0.051388674	1	0
chr10:35047312-35047483::F1_11	-0.023585044	0	0
chr2:30503529-30503700::F1_11	-0.261462483	0	0
chr15:96808404-96808575::F3_11	-0.201782157	1	0
chr4:148231410-148231581::F1_11	-0.185510445	0	0
chr3:135789919-135790090::F2_11	-0.145134299	1	0
chr6:1884797-1884968::F3_11	0.597292498	0	0
chr7:93870890-93871061::F2_11	0.32155217	0	0
chr7:68802159-68802330::F2_11	-0.507483538	1	0
chr14:59536478-59536649::F3_11	0.184098456	1	0
chr20:49039786-49039957::F2_11	0.863672782	1	2
chr12:124515336-124515507::F3_11	0.083486652	1	0
chr21:40297902-40298073::F1_11	-0.220644286	0	0
chr9:78979950-78980121::F1_11	-1.084921792	0	0
chr12:33136410-33136581::F2_11	0.806318033	1	2
chr4:32027791-32027962::F2_11	1.670614523	1	2
chr8:30032209-30032380::F1_11	-0.255066406	1	0
chr4:77586893-77587064::F1_11	-0.904844248	1	1
chr12:33136524-33136695::F3_11	0.007534351	0	0
chr7:79941653-79941824::F3_11	-0.152858453	0	0
chr8:141948347-141948518::F3_11	-0.14961767	0	0
chr15:96666221-96666392::F1_11	0.177342897	0	0
chr1:147221306-147221477::F3_11	-0.96020798	0	0
chr9:11136165-11136336::F3_11	-2.380223656	1	1
chr4:90629925-90630096::F1_11	-0.622466694	1	0
chr12:48246135-48246306::F2_11	-0.021380734	1	0
chr3:4872997-4873168::F2_11	-1.570279838	1	1
chr7:93871004-93871175::F3_11	0.286532275	1	0
chr20:49157522-49157693::F2_11	-0.168113326	1	0
chr11:20009212-20009383::F3_11	-2.351340802	1	1
chr18:25658999-25659170::F3_11	0.376007972	0	0
chr3:34053809-34053980::F3_11	0.868372913	0	0
chr20:57024866-57025037::F2_11	-0.103261042	0	0
chr4:186070725-186070896::F3_11	0.901073844	0	0
chr1:19734286-19734457::F2_11	-0.260396036	0	0
chr2:96917433-96917604::F1_11	0.285504571	0	0
chr12:124515222-124515393::F2_11	0.129857039	0	0
chr14:33030670-33030841::F1_11	-0.430516687	0	0
chr2:8749701-8749872::F2_11	-1.007182761	1	1
chr9:78980065-78980236::F2_11	-0.402305939	1	0
chr1:245748821-245748992::F3_11	-1.182923776	0	0
chr7:79917760-79917931::F1_11	0.546347333	0	0
chr12:124515107-124515278::F1_11	0.978428456	0	0
chr18:25658770-25658941::F1_11	0.073646048	0	0
chr15:30133105-30133276::F1_11	-0.244170098	0	0
chr4:148344460-148344631::F2_11	-0.306124556	0	0
chr15:96808290-96808461::F2_11	-0.509514518	1	0
chr4:38062479-38062650::F2_11	0.031636016	1	0
chr10:35047541-35047712::F3_11	-0.001789039	0	0
chr1:120557270-120557441::F2_11	-0.084727832	0	0
chr3:82149736-82149907::F3_11	0.269284392	1	0
chr20:49039671-49039842::F1_11	-0.504289972	0	0
chr4:77723926-77724097::F3_11	0.266345571	1	0
chr8:30032438-30032609::F3_11	0.233301476	1	0
chr2:96917662-96917833::F3_11	-0.22985103	1	0
chr12:48246020-48246191::F1_11	0.147794638	0	0
chr16:24680782-24680953::F1_11	-0.012883771	0	0
chr15:96666450-96666621::F3_11	0.141495672	0	0
chr5:123932632-123932803::F2_11	0.294753197	0	0
chr6:113846281-113846452::F1_11	0.008628003	0	0
chr16:51046302-51046473::F1_11	1.094464897	1	2
chr15:30133334-30133505::F3_11	0.205026614	0	0
chr3:4872882-4873053::F1_11	0.100106289	1	0
chr2:145214261-145214432::F1_11	-0.168811025	0	0
chr3:141549599-141549770::F3_11	0.079051092	0	0
chr2:47925801-47925972::F1_11	-0.946213354	1	1
chr7:94682329-94682500::F3_11	0.473765781	0	0
chr11:85885320-85885491::F3_11	-0.720840747	0	0
chr2:145214376-145214547::F2_11	0.088056021	0	0
chr15:96808175-96808346::F1_11	0.889752058	0	0
chr11:85885206-85885377::F2_11	0.067327489	0	0
chr1:243368246-243368417::F1_11	0.070702165	1	0
chr9:137494462-137494633::F1_11	0.335239434	0	0
chr4:74152717-74152888::F2_11	0.120397571	1	0
chr18:19791543-19791714::F1_11	0.015588195	0	0
chr9:11135936-11136107::F1_11	1.938019629	1	2
chr7:79941539-79941710::F2_11	-0.248394771	0	0
chr3:111454325-111454496::F2_11	1.189350621	1	2
chr1:245748707-245748878::F2_11	0.529942612	0	0
chr20:49039900-49040071::F3_11	-0.575895832	1	0
chr16:24681011-24681182::F3_11	0.589985382	0	0
chr6:1884568-1884739::F1_11	0.105799902	0	0
chr13:111864514-111864685::F1_11	0.2025776	0	0
chr18:10040775-10040946::F2_11	-0.206544231	0	0
chr3:133207990-133208161::F3_11	0.310274786	0	0
chr2:84620808-84620979::F3_11	0.062659886	1	0
chr20:1396807-1396978::F3_11	-0.095951024	1	0
chr6:1641711-1641882::F2_11	0.273928286	1	0
chr4:148231525-148231696::F2_11	-0.050227543	0	0
chr22:31998452-31998623::F3_11	0.033977639	1	0
chr10:18571039-18571210::F1_11	-0.011297335	0	0
chr4:32027676-32027847::F1_11	-0.987979302	0	0
chr6:53902232-53902403::F1_11	-0.432200544	1	0
chr15:96666336-96666507::F2_11	-0.887553799	0	0
chr7:79917875-79918046::F2_11	1.148327555	0	0
chr7:47106937-47107108::F2_11	0.342631497	1	0
chr8:134806841-134807012::F1_11	0.071431573	0	0
chr22:31998223-31998394::F1_11	0.690152775	1	2
chr12:51013234-51013405::F3_11	-0.560790776	0	0
chr5:123708144-123708315::F1_11	0.310764159	0	0
