name	DNA1	DNA2	DNA3	DNA4	RNA1	RNA2	RNA3	RNA4	group	region_name	Coding
chr16:85180548-85180719::ALT	508	460	430	487	567	469	433	527	ALT	chr16:85180548-85180719	FALSE
chr16:85206391-85206562::ALT	1450	1263	1213	1437	1624	1406	1327	1539	ALT	chr16:85206391-85206562	FALSE
chr16:85261343-85261514::ALT	605	529	527	566	469	409	366	458	ALT	chr16:85261343-85261514	FALSE
chr16:85310051-85310222::ALT	1556	1230	1272	1448	1284	1053	869	1193	ALT	chr16:85310051-85310222	FALSE
chr16:85491036-85491207::ALT	98	108	77	98	58	51	52	48	ALT	chr16:85491036-85491207	FALSE
chr16:85572797-85572968::ALT	357	335	309	317	447	338	314	378	ALT	chr16:85572797-85572968	FALSE
chr16:85574312-85574483::ALT	770	682	682	819	869	633	668	744	ALT	chr16:85574312-85574483	FALSE
chr16:85600341-85600512::ALT	850	750	725	813	514	441	371	504	ALT	chr16:85600341-85600512	FALSE
chr16:85919939-85920110::ALT	482	450	424	475	412	381	353	436	ALT	chr16:85919939-85920110	FALSE
chr16:85940661-85940832::ALT	359	277	336	303	326	249	253	323	ALT	chr16:85940661-85940832	FALSE
chr16:85978869-85979040::ALT	145	119	88	144	111	65	73	81	ALT	chr16:85978869-85979040	FALSE
chr16:8600571-8600742::ALT	321	277	192	271	253	162	137	255	ALT	chr16:8600571-8600742	FALSE
chr16:86427788-86427959::ALT	202	159	171	187	241	158	162	212	ALT	chr16:86427788-86427959	FALSE
chr16:86557307-86557478::ALT	431	324	349	348	134	111	106	119	ALT	chr16:86557307-86557478	FALSE
chr16:86658802-86658973::ALT	778	595	630	769	920	768	744	848	ALT	chr16:86658802-86658973	FALSE
chr16:8669231-8669402::ALT	195	157	139	163	199	158	123	204	ALT	chr16:8669231-8669402	FALSE
chr16:86929268-86929439::ALT	365	330	363	390	710	533	494	633	ALT	chr16:86929268-86929439	FALSE
chr16:86961752-86961923::ALT	572	434	479	512	570	417	402	503	ALT	chr16:86961752-86961923	FALSE
chr16:86984371-86984542::ALT	643	602	542	648	672	636	589	642	ALT	chr16:86984371-86984542	FALSE
chr16:87013718-87013889::ALT	1025	909	951	1018	1095	874	856	1056	ALT	chr16:87013718-87013889	FALSE
chr16:87140551-87140722::ALT	230	175	209	206	217	182	190	266	ALT	chr16:87140551-87140722	FALSE
chr16:87418270-87418441::ALT	249	211	203	228	255	244	217	280	ALT	chr16:87418270-87418441	FALSE
chr1:68741927-68742098::ALT	360	314	336	345	358	317	221	283	ALT	chr1:68741927-68742098	FALSE
chr16:87431774-87431945::ALT	649	576	607	661	530	392	343	454	ALT	chr16:87431774-87431945	FALSE
chr16:87723419-87723590::ALT	128	134	123	152	164	131	125	156	ALT	chr16:87723419-87723590	FALSE
chr16:87723427-87723598::ALT	1051	878	861	1032	1499	1538	1357	2023	ALT	chr16:87723427-87723598	FALSE
chr16:87736393-87736564::ALT	676	606	740	736	859	781	631	910	ALT	chr16:87736393-87736564	FALSE
chr16:87872979-87873150::ALT	400	325	334	354	512	335	329	498	ALT	chr16:87872979-87873150	FALSE
chr16:88021-88192::ALT	626	516	510	591	751	616	494	584	ALT	chr16:88021-88192	FALSE
chr16:88442865-88443036::ALT	1405	1162	1226	1358	1098	893	795	1060	ALT	chr16:88442865-88443036	FALSE
chr16:88446859-88447030::ALT	573	475	475	501	629	463	402	554	ALT	chr16:88446859-88447030	FALSE
chr16:8852095-8852266::ALT	673	592	598	649	423	389	306	393	ALT	chr16:8852095-8852266	FALSE
chr16:88574946-88575117::ALT	669	520	541	579	463	393	358	417	ALT	chr16:88574946-88575117	FALSE
chr16:88585057-88585228::ALT	462	386	385	405	491	454	356	478	ALT	chr16:88585057-88585228	FALSE
chr16:8860276-8860447::ALT	711	544	602	688	676	521	494	664	ALT	chr16:8860276-8860447	FALSE
chr16:88618488-88618659::ALT	1525	1361	1347	1428	1779	1326	1335	1637	ALT	chr16:88618488-88618659	FALSE
chr16:88644052-88644223::ALT	147	128	139	136	156	129	122	165	ALT	chr16:88644052-88644223	FALSE
chr16:88645476-88645647::ALT	742	644	678	686	762	599	541	797	ALT	chr16:88645476-88645647	FALSE
chr16:88649069-88649240::ALT	307	276	275	324	263	237	222	324	ALT	chr16:88649069-88649240	FALSE
chr16:88701116-88701287::ALT	1499	1339	1272	1464	1620	1386	1149	1614	ALT	chr16:88701116-88701287	FALSE
chr16:8870843-8871014::ALT	171	155	142	165	272	155	161	157	ALT	chr16:8870843-8871014	FALSE
chr16:88712405-88712576::ALT	1011	919	878	997	851	669	632	756	ALT	chr16:88712405-88712576	FALSE
chr16:88721344-88721515::ALT	577	505	425	482	494	497	387	492	ALT	chr16:88721344-88721515	TRUE
chr16:88726708-88726879::ALT	1414	1190	1253	1339	1421	1183	1046	1230	ALT	chr16:88726708-88726879	TRUE
chr16:88738946-88739117::ALT	611	503	503	528	382	269	271	295	ALT	chr16:88738946-88739117	FALSE
chr16:88760103-88760274::ALT	819	671	667	732	604	486	429	584	ALT	chr16:88760103-88760274	FALSE
chr16:88830401-88830571::ALT	714	548	514	593	636	481	406	544	ALT	chr16:88830401-88830571	FALSE
chr16:88869321-88869492::ALT	1059	912	1075	1117	1168	1029	856	1220	ALT	chr16:88869321-88869492	FALSE
chr16:8889311-8889482::ALT	596	508	554	626	556	430	427	570	ALT	chr16:8889311-8889482	FALSE
chr16:89154315-89154486::ALT	798	682	730	761	837	680	592	749	ALT	chr16:89154315-89154486	FALSE
chr16:89218054-89218225::ALT	582	478	482	518	613	487	496	665	ALT	chr16:89218054-89218225	FALSE
chr16:89561466-89561637::ALT	443	361	357	386	531	358	378	510	ALT	chr16:89561466-89561637	FALSE
chr16:89567191-89567362::ALT	213	173	168	163	186	153	124	149	ALT	chr16:89567191-89567362	FALSE
chr16:89988411-89988582::ALT	358	328	329	321	356	290	246	291	ALT	chr16:89988411-89988582	FALSE
chr16:9021144-9021315::ALT	238	173	204	189	220	200	148	258	ALT	chr16:9021144-9021315	FALSE
chr1:6918913-6919084::ALT	449	437	368	465	488	377	346	552	ALT	chr1:6918913-6919084	FALSE
chr1:6959563-6959734::ALT	385	343	362	385	400	325	246	318	ALT	chr1:6959563-6959734	FALSE
chr17:10291872-10292043::ALT	170	148	165	193	99	99	111	88	ALT	chr17:10291872-10292043	FALSE
chr17:10418957-10419128::ALT	1039	885	807	920	1120	910	836	980	ALT	chr17:10418957-10419128	FALSE
chr17:11905973-11906144::ALT	406	338	360	415	390	320	313	462	ALT	chr17:11905973-11906144	FALSE
chr17:12121686-12121857::ALT	131	116	121	157	34	41	34	32	ALT	chr17:12121686-12121857	FALSE
chr17:14059434-14059605::ALT	80	64	60	71	58	65	49	63	ALT	chr17:14059434-14059605	FALSE
chr17:14403545-14403716::ALT	421	387	402	442	294	251	216	258	ALT	chr17:14403545-14403716	FALSE
chr17:1478504-1478675::ALT	279	253	231	297	240	240	169	260	ALT	chr17:1478504-1478675	FALSE
chr17:1481310-1481481::ALT	590	519	478	565	633	486	423	581	ALT	chr17:1481310-1481481	FALSE
chr17:1492409-1492580::ALT	388	364	346	415	450	393	310	433	ALT	chr17:1492409-1492580	FALSE
chr17:15264693-15264864::ALT	150	144	133	157	110	84	62	95	ALT	chr17:15264693-15264864	FALSE
chr17:16032621-16032792::ALT	572	467	492	545	694	517	521	559	ALT	chr17:16032621-16032792	FALSE
chr17:16397661-16397832::ALT	401	345	314	382	454	377	395	444	ALT	chr17:16397661-16397832	FALSE
chr17:17026818-17026989::ALT	854	736	661	830	938	752	602	779	ALT	chr17:17026818-17026989	FALSE
chr17:17078779-17078950::ALT	388	382	347	386	412	339	304	349	ALT	chr17:17078779-17078950	FALSE
chr17:17309762-17309933::ALT	420	324	351	362	562	471	536	598	ALT	chr17:17309762-17309933	FALSE
chr17:17552515-17552686::ALT	577	556	480	562	582	514	506	630	ALT	chr17:17552515-17552686	FALSE
chr17:17685186-17685357::ALT	1123	1019	1138	1120	450	420	371	432	ALT	chr17:17685186-17685357	FALSE
chr17:17723196-17723367::ALT	535	420	497	493	358	296	223	391	ALT	chr17:17723196-17723367	FALSE
chr17:17736829-17737000::ALT	157	115	104	116	151	141	85	149	ALT	chr17:17736829-17737000	FALSE
chr17:17766633-17766804::ALT	1005	914	936	1026	879	769	623	766	ALT	chr17:17766633-17766804	FALSE
chr17:1785109-1785280::ALT	259	215	243	249	209	154	161	183	ALT	chr17:1785109-1785280	FALSE
chr17:17937561-17937732::ALT	121	95	109	101	161	119	127	149	ALT	chr17:17937561-17937732	FALSE
chr17:18048251-18048422::ALT	662	595	543	632	744	676	563	734	ALT	chr17:18048251-18048422	FALSE
chr17:18073309-18073480::ALT	384	304	286	310	344	294	246	349	ALT	chr17:18073309-18073480	FALSE
chr17:18189083-18189254::ALT	171	163	161	171	142	100	71	88	ALT	chr17:18189083-18189254	FALSE
chr17:18211226-18211397::ALT	1094	977	929	1063	1220	1012	895	1077	ALT	chr17:18211226-18211397	FALSE
chr17:18211720-18211891::ALT	141	121	118	142	199	139	92	143	ALT	chr17:18211720-18211891	FALSE
chr17:18224063-18224234::ALT	402	406	383	451	534	393	372	444	ALT	chr17:18224063-18224234	FALSE
chr1:7189211-7189382::ALT	54	44	38	53	33	53	43	53	ALT	chr1:7189211-7189382	FALSE
chr17:18963128-18963299::ALT	114	111	124	159	130	124	112	145	ALT	chr17:18963128-18963299	FALSE
chr17:19270510-19270681::ALT	419	382	405	421	433	377	299	411	ALT	chr17:19270510-19270681	FALSE
chr17:19361886-19362057::ALT	781	617	645	796	444	363	291	434	ALT	chr17:19361886-19362057	FALSE
chr17:19396932-19397103::ALT	138	137	107	137	154	109	104	109	ALT	chr17:19396932-19397103	FALSE
chr17:19447301-19447472::ALT	440	391	391	393	1097	804	728	1051	ALT	chr17:19447301-19447472	FALSE
chr17:19508082-19508253::ALT	251	255	222	286	322	248	192	284	ALT	chr17:19508082-19508253	FALSE
chr1:71964895-71965066::ALT	137	139	128	171	175	110	123	158	ALT	chr1:71964895-71965066	FALSE
chr17:2049742-2049913::ALT	9	19	15	15	21	10	8	6	ALT	chr17:2049742-2049913	FALSE
chr17:21199697-21199868::ALT	510	440	440	516	607	453	399	552	ALT	chr17:21199697-21199868	FALSE
chr17:21210476-21210647::ALT	202	187	184	188	201	172	204	170	ALT	chr17:21210476-21210647	FALSE
chr17:21216828-21216999::ALT	148	118	158	158	146	120	117	163	ALT	chr17:21216828-21216999	FALSE
chr17:21282100-21282271::ALT	514	417	451	500	503	354	318	481	ALT	chr17:21282100-21282271	FALSE
chr17:2196230-2196401::ALT	472	397	416	455	459	375	327	421	ALT	chr17:2196230-2196401	FALSE
chr17:2231453-2231624::ALT	499	432	375	467	488	407	339	477	ALT	chr17:2231453-2231624	FALSE
chr17:2299010-2299181::ALT	553	428	455	487	438	335	327	427	ALT	chr17:2299010-2299181	FALSE
chr17:2456984-2457155::ALT	273	259	239	302	212	172	141	259	ALT	chr17:2456984-2457155	FALSE
chr17:2681996-2682167::ALT	242	212	195	207	303	233	237	263	ALT	chr17:2681996-2682167	FALSE
chr17:2699628-2699799::ALT	271	209	196	198	268	219	207	261	ALT	chr17:2699628-2699799	FALSE
chr17:27343500-27343671::ALT	178	149	142	164	215	214	133	215	ALT	chr17:27343500-27343671	FALSE
chr17:27802972-27803143::ALT	154	148	149	173	178	137	112	135	ALT	chr17:27802972-27803143	FALSE
chr17:28333915-28334086::ALT	644	602	539	627	667	493	440	605	ALT	chr17:28333915-28334086	FALSE
chr17:28554137-28554308::ALT	601	504	437	580	723	554	543	658	ALT	chr17:28554137-28554308	TRUE
chr17:28615948-28616119::ALT	312	215	277	256	301	197	198	246	ALT	chr17:28615948-28616119	FALSE
chr17:28629087-28629258::ALT	55	50	55	55	56	52	58	61	ALT	chr17:28629087-28629258	FALSE
chr17:28630196-28630367::ALT	467	406	434	429	455	374	338	471	ALT	chr17:28630196-28630367	FALSE
chr17:28651423-28651594::ALT	101	82	91	101	108	121	117	83	ALT	chr17:28651423-28651594	FALSE
chr17:28864959-28865130::ALT	128	122	123	123	192	149	116	167	ALT	chr17:28864959-28865130	FALSE
chr17:28890687-28890858::ALT	80	77	82	80	95	80	79	111	ALT	chr17:28890687-28890858	FALSE
chr17:28905063-28905234::ALT	942	787	744	913	687	571	495	720	ALT	chr17:28905063-28905234	FALSE
chr17:29123647-29123818::ALT	213	196	178	218	182	129	102	192	ALT	chr17:29123647-29123818	FALSE
chr17:2939615-2939786::ALT	603	531	597	555	728	664	502	681	ALT	chr17:2939615-2939786	FALSE
chr17:2956677-2956848::ALT	84	66	79	84	77	58	46	68	ALT	chr17:2956677-2956848	FALSE
chr17:29581943-29582114::ALT	364	333	342	357	341	306	243	311	ALT	chr17:29581943-29582114	TRUE
chr17:29621085-29621255::ALT	164	145	131	144	115	138	86	127	ALT	chr17:29621085-29621255	FALSE
chr17:29704147-29704318::ALT	183	130	157	139	227	200	145	197	ALT	chr17:29704147-29704318	FALSE
chr17:29724204-29724375::ALT	74	61	72	87	75	56	32	46	ALT	chr17:29724204-29724375	FALSE
chr17:29760594-29760765::ALT	32	24	22	23	24	36	17	21	ALT	chr17:29760594-29760765	FALSE
chr17:30153494-30153665::ALT	191	158	152	183	142	123	108	132	ALT	chr17:30153494-30153665	FALSE
chr17:30366178-30366349::ALT	85	64	63	77	79	59	55	76	ALT	chr17:30366178-30366349	FALSE
chr17:3048820-3048991::ALT	1189	958	1043	1156	1732	1524	1427	1614	ALT	chr17:3048820-3048991	FALSE
chr17:30560793-30560964::ALT	1402	1199	1314	1357	1507	1234	1087	1426	ALT	chr17:30560793-30560964	FALSE
chr17:30693508-30693679::ALT	600	546	514	557	444	425	381	485	ALT	chr17:30693508-30693679	FALSE
chr17:3189027-3189194::ALT	156	142	108	139	182	118	92	151	ALT	chr17:3189027-3189194	FALSE
chr17:31928284-31928455::ALT	1222	1062	1158	1182	1270	1146	933	1267	ALT	chr17:31928284-31928455	FALSE
chr17:32453391-32453562::ALT	778	718	660	748	939	680	711	831	ALT	chr17:32453391-32453562	FALSE
chr17:32517501-32517672::ALT	271	205	184	226	236	203	207	234	ALT	chr17:32517501-32517672	FALSE
chr17:32898822-32898993::ALT	109	70	80	76	133	109	114	119	ALT	chr17:32898822-32898993	FALSE
chr17:35154679-35154850::ALT	920	709	721	827	1021	819	697	1067	ALT	chr17:35154679-35154850	FALSE
chr17:3530228-3530399::ALT	2110	1820	1873	2052	2285	1884	1751	2128	ALT	chr17:3530228-3530399	FALSE
chr17:35704664-35704835::ALT	275	232	220	268	303	232	225	310	ALT	chr17:35704664-35704835	FALSE
chr17:35711532-35711703::ALT	272	228	260	230	377	307	282	326	ALT	chr17:35711532-35711703	FALSE
chr17:37260030-37260201::ALT	512	443	430	520	520	534	385	556	ALT	chr17:37260030-37260201	FALSE
chr17:38876897-38877068::ALT	179	159	163	201	177	142	153	186	ALT	chr17:38876897-38877068	FALSE
chr17:38885277-38885448::ALT	734	614	635	734	733	630	523	772	ALT	chr17:38885277-38885448	FALSE
chr17:38934055-38934226::ALT	220	149	164	200	189	141	124	154	ALT	chr17:38934055-38934226	FALSE
chr1:73906635-73906806::ALT	849	704	700	779	815	739	558	779	ALT	chr1:73906635-73906806	FALSE
chr17:39272076-39272247::ALT	154	145	135	157	186	113	102	104	ALT	chr17:39272076-39272247	FALSE
chr17:39434616-39434787::ALT	162	121	96	124	36	30	26	35	ALT	chr17:39434616-39434787	FALSE
chr17:39448928-39449099::ALT	382	342	361	415	440	363	278	405	ALT	chr17:39448928-39449099	FALSE
chr17:39624830-39625001::ALT	1076	956	976	1008	1126	1016	859	1010	ALT	chr17:39624830-39625001	FALSE
chr17:39661903-39662074::ALT	1010	800	869	901	910	755	669	819	ALT	chr17:39661903-39662074	FALSE
chr17:39662802-39662973::ALT	833	726	702	736	959	802	773	947	ALT	chr17:39662802-39662973	FALSE
chr17:39722147-39722318::ALT	253	218	242	238	74	68	41	61	ALT	chr17:39722147-39722318	FALSE
chr17:39933505-39933676::ALT	1025	839	826	1002	985	884	730	920	ALT	chr17:39933505-39933676	FALSE
chr17:40012406-40012577::ALT	433	371	371	428	537	437	383	486	ALT	chr17:40012406-40012577	FALSE
chr17:40024040-40024211::ALT	128	128	97	129	132	136	92	123	ALT	chr17:40024040-40024211	FALSE
chr17:40111880-40112051::ALT	310	304	248	268	210	131	128	175	ALT	chr17:40111880-40112051	FALSE
chr17:40119618-40119789::ALT	307	276	253	340	336	258	245	407	ALT	chr17:40119618-40119789	FALSE
chr17:40142781-40142952::ALT	283	231	224	248	225	210	210	234	ALT	chr17:40142781-40142952	FALSE
chr17:40168257-40168428::ALT	411	323	340	283	516	519	501	560	ALT	chr17:40168257-40168428	TRUE
chr17:40214274-40214445::ALT	902	813	731	819	873	650	645	897	ALT	chr17:40214274-40214445	FALSE
chr17:40326052-40326223::ALT	527	484	496	556	434	384	310	462	ALT	chr17:40326052-40326223	FALSE
chr17:40348620-40348791::ALT	1758	1557	1532	1668	880	671	638	751	ALT	chr17:40348620-40348791	FALSE
chr17:40351667-40351838::ALT	1601	1313	1336	1537	714	509	454	580	ALT	chr17:40351667-40351838	FALSE
chr17:40390927-40391098::ALT	104	77	69	99	85	70	53	86	ALT	chr17:40390927-40391098	FALSE
chr17:40494266-40494437::ALT	123	120	95	112	147	110	109	116	ALT	chr17:40494266-40494437	FALSE
chr17:41547446-41547617::ALT	1002	869	835	1010	1212	1023	908	1209	ALT	chr17:41547446-41547617	FALSE
chr17:41675442-41675613::ALT	693	529	577	672	758	545	502	724	ALT	chr17:41675442-41675613	FALSE
chr17:41751614-41751785::ALT	211	166	147	197	251	179	151	219	ALT	chr17:41751614-41751785	FALSE
chr17:41761118-41761289::ALT	473	427	449	423	488	332	318	395	ALT	chr17:41761118-41761289	FALSE
chr17:4192484-4192655::ALT	954	820	845	920	831	657	521	860	ALT	chr17:4192484-4192655	FALSE
chr1:74203685-74203856::ALT	109	87	106	104	146	88	70	111	ALT	chr1:74203685-74203856	FALSE
chr17:42104574-42104745::ALT	466	409	429	500	292	210	189	274	ALT	chr17:42104574-42104745	FALSE
chr17:42250577-42250748::ALT	512	374	351	432	503	480	466	540	ALT	chr17:42250577-42250748	FALSE
chr17:42308130-42308301::ALT	284	239	245	320	309	229	263	288	ALT	chr17:42308130-42308301	FALSE
chr1:74239813-74239984::ALT	128	101	112	121	171	100	89	119	ALT	chr1:74239813-74239984	FALSE
chr17:42806601-42806772::ALT	370	305	260	352	570	452	384	502	ALT	chr17:42806601-42806772	TRUE
chr17:42820378-42820549::ALT	150	122	146	135	102	108	80	140	ALT	chr17:42820378-42820549	FALSE
chr17:42988293-42988464::ALT	396	317	328	334	217	187	146	219	ALT	chr17:42988293-42988464	FALSE
chr17:43641883-43642054::ALT	218	157	178	175	223	133	159	146	ALT	chr17:43641883-43642054	TRUE
chr17:44099624-44099795::ALT	1268	1080	1109	1289	1033	756	664	976	ALT	chr17:44099624-44099795	FALSE
chr17:44205439-44205610::ALT	481	413	351	471	418	418	291	414	ALT	chr17:44205439-44205610	FALSE
chr1:74420566-74420737::ALT	46	56	46	63	58	68	48	88	ALT	chr1:74420566-74420737	FALSE
chr1:74429051-74429222::ALT	323	266	310	274	312	254	202	284	ALT	chr1:74429051-74429222	FALSE
chr17:44554084-44554255::ALT	294	253	226	293	242	187	174	181	ALT	chr17:44554084-44554255	FALSE
chr17:44559997-44560168::ALT	973	827	882	932	963	826	640	868	ALT	chr17:44559997-44560168	FALSE
chr17:44570291-44570462::ALT	179	130	148	174	202	135	122	135	ALT	chr17:44570291-44570462	FALSE
chr1:74466565-74466736::ALT	136	109	154	117	153	154	136	157	ALT	chr1:74466565-74466736	FALSE
chr17:44751001-44751172::ALT	338	311	337	332	300	259	211	286	ALT	chr17:44751001-44751172	TRUE
chr17:44752855-44753026::ALT	1018	848	930	1011	1047	866	793	998	ALT	chr17:44752855-44753026	FALSE
chr17:44859435-44859606::ALT	58	56	66	76	96	72	94	84	ALT	chr17:44859435-44859606	FALSE
chr17:45221735-45221906::ALT	233	227	250	255	309	271	248	300	ALT	chr17:45221735-45221906	FALSE
chr17:45229257-45229428::ALT	561	483	449	511	611	516	480	608	ALT	chr17:45229257-45229428	FALSE
chr17:45277879-45278050::ALT	204	157	133	151	160	128	135	139	ALT	chr17:45277879-45278050	FALSE
chr17:45307827-45307998::ALT	453	353	354	403	324	290	207	309	ALT	chr17:45307827-45307998	FALSE
chr1:7456334-7456505::ALT	324	232	311	289	295	224	208	306	ALT	chr1:7456334-7456505	FALSE
chr17:4569389-4569560::ALT	325	276	273	342	276	249	190	249	ALT	chr17:4569389-4569560	FALSE
chr17:4578374-4578545::ALT	949	848	807	872	931	708	684	865	ALT	chr17:4578374-4578545	FALSE
chr17:4593640-4593811::ALT	267	212	234	233	287	232	185	250	ALT	chr17:4593640-4593811	FALSE
chr17:46926960-46927131::ALT	87	73	73	75	96	68	67	73	ALT	chr17:46926960-46927131	FALSE
chr17:46929693-46929864::ALT	118	90	98	114	100	67	90	101	ALT	chr17:46929693-46929864	FALSE
chr17:4710355-4710526::ALT	562	464	460	538	548	462	451	553	ALT	chr17:4710355-4710526	FALSE
chr17:47109019-47109190::ALT	723	668	658	710	660	611	482	634	ALT	chr17:47109019-47109190	FALSE
chr17:47137069-47137240::ALT	2	1	3	1	2	5	0	0	ALT	chr17:47137069-47137240	TRUE
chr17:47137978-47138149::ALT	334	254	254	262	368	330	302	351	ALT	chr17:47137978-47138149	FALSE
chr17:47175558-47175729::ALT	282	230	244	270	209	179	156	163	ALT	chr17:47175558-47175729	FALSE
chr17:47535293-47535464::ALT	418	397	407	413	401	357	309	400	ALT	chr17:47535293-47535464	FALSE
chr17:47867324-47867495::ALT	816	741	662	746	133	110	85	112	ALT	chr17:47867324-47867495	FALSE
chr17:4792000-4792171::ALT	518	482	480	528	444	315	290	401	ALT	chr17:4792000-4792171	FALSE
chr17:48028285-48028456::ALT	949	805	828	898	813	682	557	785	ALT	chr17:48028285-48028456	FALSE
chr17:48031192-48031363::ALT	414	353	389	458	486	406	446	460	ALT	chr17:48031192-48031363	FALSE
chr17:4805659-4805830::ALT	205	170	160	182	192	146	100	170	ALT	chr17:4805659-4805830	FALSE
chr17:4911651-4911822::ALT	1266	1083	1162	1222	575	509	430	514	ALT	chr17:4911651-4911822	FALSE
chr17:49161146-49161317::ALT	283	216	238	251	282	216	176	288	ALT	chr17:49161146-49161317	FALSE
chr17:49304571-49304742::ALT	495	431	408	457	509	380	422	470	ALT	chr17:49304571-49304742	FALSE
chr17:49509769-49509940::ALT	528	431	418	499	689	483	481	505	ALT	chr17:49509769-49509940	FALSE
chr1:7495581-7495752::ALT	318	286	291	326	387	358	315	362	ALT	chr1:7495581-7495752	FALSE
chr17:49608441-49608612::ALT	192	169	182	196	238	179	167	233	ALT	chr17:49608441-49608612	FALSE
chr17:4984983-4985154::ALT	686	553	525	595	591	468	443	542	ALT	chr17:4984983-4985154	FALSE
chr17:4986251-4986422::ALT	224	206	216	218	193	180	121	154	ALT	chr17:4986251-4986422	FALSE
chr17:49947263-49947434::ALT	1471	1270	1281	1462	1137	928	821	1087	ALT	chr17:49947263-49947434	FALSE
chr17:50065978-50066149::ALT	209	123	163	172	141	155	114	141	ALT	chr17:50065978-50066149	FALSE
chr17:50179444-50179615::ALT	441	406	373	457	401	322	286	377	ALT	chr17:50179444-50179615	FALSE
chr17:50323898-50324069::ALT	124	102	90	97	60	80	41	58	ALT	chr17:50323898-50324069	FALSE
chr17:50556967-50557138::ALT	547	476	495	517	546	441	432	532	ALT	chr17:50556967-50557138	FALSE
